OBJECTID,HUC12,Name,NtvFish,FishSWNorm,Shape__Area,Shape__Length
2400,180201520301,Upper North Fork Cottonwood Creek,3,0.125,223250829.167969,74266.2147074904
2401,180102110502,Buckeye Creek-Trinity River,5,0.20833333,114208961.378906,60575.3205232298
2402,180102110204,Bear Creek-Trinity River,5,0.20833333,158730215.238281,63274.6483392317
2403,180102080202,McConaughy Gulch,7,0.29166667,96076786.140625,43526.8324175097
2404,180102060803,Empire Creek-Klamath River,9,0.375,153321772.730469,60897.2378910573
2405,180500060102,Butano Creek,9,0.375,87512894.8320313,60448.3062564963
2406,180500020905,Lobos Creek-Frontal San Francisco Bay Estuaries,11,0.45833333,40609708.09375,51691.0815505815
2407,180500040805,Sausal Creek-Frontal San Francisco Bay Estuaries,16,0.66666667,191224350.367188,131420.225606828
2408,180500020502,Schell Creek-Frontal San Pablo Bay Estuaries,10,0.41666667,116560246.117188,70972.7912793837
2409,180500020102,Lake Hennessey-Conn Creek,8,0.33333333,84981833.453125,70631.7466040979
2410,180201620102,Lower Eticuera Creek,6,0.25,187814445.722656,78104.954659259
2411,180201160604,Rocky Creek-Cache Creek,10,0.41666667,220323204.816406,91876.9156195066
2412,180201040701,Upper Freshwater Creek,6,0.25,133262492.707031,68598.7604211546
2413,180201040604,Stone Corral Creek,11,0.45833333,139399884.421875,110589.889439867
2414,180201150601,Black Butte Lake-Stony Creek,7,0.29166667,194258286.636719,107575.423824459
2415,180201560602,Coyote Creek,13,0.54166667,113018716.605469,60229.2959348846
2416,180200050406,Sugarloaf Creek-Sacramento River,10,0.41666667,226007954.25,116543.825323504
2417,180200050203,Castle Creek,1,0.04166667,164401291.660156,65255.3915243272
2418,180102070103,Garrick Creek,2,0.08333333,98759124.9414063,62106.9100618664
2419,180200050103,Cascade Gulch-Mount Shasta,1,0.04166667,132109283.46875,56121.0474883683
2420,180500030407,Adobe Creek-Frontal San Francisco Bay Estuaries,10,0.41666667,122887510.988281,61826.5933668876
2421,180500030306,San Jose International Airport-Frontal San Francisco Bay Estuaries,11,0.45833333,73681317.9648438,47494.413465383
2422,180500040801,Crow Creek,11,0.45833333,73005505.0195313,48434.0258799193
2423,180500010102,Lake Curry-Suisun Creek,8,0.33333333,69220812.609375,38033.1736519587
2424,180201630603,Barker Slough,10,0.41666667,73935290.4570313,60060.8742167113
2425,180201620403,Wragg Canyon-Putah Creek,7,0.29166667,144918524.960938,65588.4815345666
2426,180201630102,Lamb Valley Slough-South Fork Willow Slough,13,0.54166667,128469730.109375,83068.5767304986
2427,180201630203,South Fork Ditch-Willow Slough,14,0.58333333,203755644.324219,125424.740774392
2428,180201041003,Clarks Ditch-Colusa Basin Drainage Canal,12,0.5,251568230.328125,95288.747352112
2429,180201560104,Upper Antelope Creek,10,0.41666667,174624950.90625,108206.957266028
2430,180200031006,Kosk Creek,5,0.20833333,283970836.160156,93781.7480607986
2431,180102050102,Upper Butte Creek,2,0.08333333,269498280.195313,100150.160443817
2432,180102050105,Lower Butte Creek,2,0.08333333,240597343.257813,88562.7247303346
2433,180102050306,Meiss Lake,2,0.08333333,383886666.046875,117468.574654549
2434,180102050301,Modac Gulch-Butte Valley,1,0.04166667,97300428.359375,57479.7792026058
2435,180102050204,Russell Lake,1,0.04166667,125812031.859375,58342.8431060992
2436,180102041404,Lake Miller,2,0.08333333,188747061.183594,99580.2198771437
2437,180600020802,Corralitos Creek,7,0.29166667,113123907.863281,68973.35065297
2438,180600020402,Lower Uvas Creek,7,0.29166667,163223383.789063,82411.926513546
2439,180500040103,Arroyo Hondo,6,0.25,155392065.785156,79649.1155147863
2440,180500040601,San Antonio Creek,7,0.29166667,163457241.347656,72270.3789421401
2441,180201041102,McGriff Lakes-Sutter Basin,18,0.75,506247377.71875,131760.982207698
2442,180201590105,Wyman Ravine,14,0.58333333,164889008.148438,88133.0263768365
2443,180201580403,Little Dry Creek,14,0.58333333,154517277.992188,153549.141203452
2444,180201570601,Sycamore Creek,14,0.58333333,99169520.4726563,44321.393510712
2445,180201580103,West Branch Butte Creek,5,0.20833333,76167603.2539063,51641.7687604758
2446,180201510102,Upper Old Cow Creek,3,0.125,155330147.390625,90454.9709113384
2447,180200030904,Haynes Flat-Burney Creek,3,0.125,132425986.246094,59285.9119790393
2448,180200030403,Bear Lake,0,0,120845185.941406,60503.5133771191
2449,180200030405,Lower Bear Creek,8,0.33333333,85428669.5976563,60406.0715960643
2450,180200030507,Fall River,11,0.45833333,255385492.117188,116198.69179338
2451,180102041406,Sheepy Creek-Lower Klamath Lake,6,0.25,168214645.101563,61523.646684947
2452,180600060307,Salmon Creek-Frontal Pacific Ocean,9,0.375,112450708.179688,76867.2502340129
2453,180600050602,Los Burros Creek,2,0.08333333,113236628.34375,52516.2636128878
2454,180600051305,Calaboose Creek-Piney Creek,5,0.20833333,63389059.5078125,41311.9246402651
2455,180600020505,Willow Creek,4,0.16666667,116867277.453125,56016.029862481
2456,180500040401,Beauregard Creek,4,0.16666667,70354853.5976563,50503.8938944357
2457,180400030601,Upper Old River,12,0.5,344883817.84375,124146.135840682
2458,180400030204,Oakwood Lake-San Joaquin River,17,0.70833333,103432929.691406,68189.8144425797
2459,180400121001,Sacramento Drainage Canal,15,0.625,93183657.703125,47098.8882923439
2460,180201110303,Lower Steelhead Creek,15,0.625,97071857.2578125,66688.0934588714
2461,180201110105,Gibson Lake-Dry Creek,15,0.625,103850883.964844,71646.5682736769
2462,180201110302,Arcade Creek,14,0.58333333,166562866.039063,85515.2101418948
2463,180201610101,Orchard Creek,12,0.5,96795668.4609375,46322.9242491841
2464,180201590103,Tennessee Creek-South Honcut Creek,7,0.29166667,210472367.683594,92818.2209627959
2465,180201210803,Chino Creek-North Fork Feather River,5,0.20833333,188651685.710938,82557.3148091857
2466,180201230707,East Fork Canyon Creek-Feather River,5,0.20833333,113190968.234375,77790.5075781123
2467,180201230606,Oregon Gulch-South Fork Feather River,5,0.20833333,132039594.714844,58258.6646735195
2468,180201250901,Upper Dry Creek,5,0.20833333,114161568.125,61846.6816129969
2469,180201230605,Sucker Run,5,0.20833333,84019985.6640625,49542.2852149706
2470,180201230704,Fall River,2,0.08333333,149619698.003906,89458.4212492437
2471,180201210703,Concow Creek,6,0.25,104607635.429688,59341.1574154598
2472,180201210704,Little West Fork West Branch Feather River-West Branch Feather River,6,0.25,201855875.117188,105255.540366949
2473,180201210702,Big Kimshew Creek,6,0.25,119340246.953125,60137.8409931189
2474,180201210601,Chips Creek,5,0.20833333,78468458.1914063,43701.5198785349
2475,180200030706,Box Canyon-Hat Creek,3,0.125,255107873.011719,108880.865743077
2476,180200030203,Lower Beaver Creek,8,0.33333333,127550275.75,76387.6310647941
2477,180200030202,Middle Beaver Creek,5,0.20833333,87597438.7226563,63775.3817542383
2478,180200030503,Frazier Creek,3,0.125,144715180.320313,59688.588744911
2479,180200021302,Border Mountain,0,0,327095280.921875,91120.703321862
2480,180200021307,Egg Lake,1,0.04166667,152316165.5,73091.3123812307
2481,180200021301,Town of Kephart,0,0,241470168.941406,104987.115190343
2482,180200021303,Crystal Waterhole,0,0,274800711.011719,90401.995587954
2483,180102041109,Copic Bay,3,0.125,156253897.742188,72159.2475204469
2484,180600050705,Jolon Creek,2,0.08333333,121602133.675781,61623.7265029964
2485,180600020604,Los Muertos Creek,4,0.16666667,119460550.878906,64159.7740693658
2486,180600020602,Upper Tres Pinos Creek,3,0.125,146344015.164063,73752.8824551297
2487,180400140203,Panoche Valley-Panoche Creek,1,0.04166667,82507124.2421875,65259.2455406254
2488,180400010403,Upper Little Panoche Creek,1,0.04166667,181423603.9375,85652.5567803988
2489,180400010602,North Fork Los Banos Creek,2,0.08333333,67384199.0703125,41279.230764274
2490,180400011204,Romero Creek,2,0.08333333,91717287.203125,64445.6257809041
2491,180400011303,Salt Creek,2,0.08333333,66631149.4257813,43792.9947996529
2492,180400012104,Bennett Valley-San Joaquin River,8,0.33333333,175532615.734375,74957.0310989455
2493,180400510402,Lower Duck Creek,11,0.45833333,114773985.375,78527.0130780894
2494,180400120901,Coyote Creek,12,0.5,124509683.261719,63383.6200422169
2495,180400130702,Upper Laguna,12,0.5,91664326.0859375,72122.9164140544
2496,180400130501,Carson Creek,12,0.5,137918760.925781,79819.9705595573
2497,180201290703,Folsom Reservoir-South Fork American River,11,0.45833333,205530363.445313,86158.8304395304
2498,180201280604,Folsom Reservoir-North Fork American River,12,0.5,198164935.34375,110086.205970449
2499,180400130502,Upper Deer Creek,12,0.5,220171638.640625,99178.392667113
2500,180201290602,Dry Creek,8,0.33333333,106072204.882813,65348.2370567403
2501,180201280504,Todd Creek-Middle Fork American River,7,0.29166667,128159324.320313,77116.4286023845
2502,180201280603,Clipper Creek-North Fork American River,7,0.29166667,181155979.953125,97761.3357329254
2503,180201260201,South Wolf Creek,4,0.16666667,143183153.660156,74490.3269810306
2504,180201250302,Cherokee Creek-North Yuba River,3,0.125,187871024.515625,66686.1565546744
2505,180201220801,Meadow Valley Creek,3,0.125,78587989.4765625,46002.3974340193
2506,180201210402,Bailey Creek,2,0.08333333,153335197.59375,85465.6550328142
2507,180201210407,Clear Creek-North Fork Feather River,4,0.16666667,127886613.304688,60712.1664343742
2508,180201210204,Mountain Meadows Reservoir,3,0.125,175662617.710938,70296.5566018523
2509,180201220502,Lower Wolf Creek,2,0.08333333,178513761.582031,68058.7131478664
2510,180200021902,Bull Run Slough-Pit River,8,0.33333333,367442683.136719,112606.694348519
2511,180200021803,Deer Spring-Juniper Creek,3,0.125,84245333.4257813,69174.5405602129
2512,180200021204,Stone Coal Creek-Pit River,8,0.33333333,209556320.839844,74411.8491317773
2513,180102040305,Mud Lake-Frontal Clear Lake,6,0.25,219738264.535156,132163.224205824
2514,180102040306,Clear Lake,7,0.29166667,214442085.929688,121654.714156628
2515,180102040404,Cape Horne-Lost River,7,0.29166667,108120489.800781,79541.2670836395
2516,180102040304,Double Head Lake-Frontal Clear Lake,3,0.125,238137255.390625,113072.013169928
2517,180102040108,Pothole Valley,5,0.20833333,103782773.6875,49095.6180102098
2518,180600090203,Canada Tortuga-Frontal Pacific Ocean,8,0.33333333,73872371.4882813,46698.4864835854
2519,180600050403,Graves Creek-Salinas River,3,0.125,94934274.8164063,57108.5279556605
2520,180600050406,San Marcos Creek,3,0.125,108660894.152344,66559.8398126901
2521,180600040410,Town of Estrella-Estrella River,3,0.125,81619230.2539063,81150.7917492024
2522,180600050306,Dry Creek,2,0.08333333,90803485.7929688,72385.2562155239
2523,180600051001,Headwaters San Lorenzo Creek ,2,0.08333333,124343409.054688,67487.8847241572
2524,180600050501,Sheehee Spring,2,0.08333333,66224641.1523438,48749.6415322595
2525,180600050903,Middle Lewis Creek,2,0.08333333,92147428.6132813,47325.1448979071
2526,180300120601,Headwaters Los Gatos Creek,0,0,113796384.574219,55337.7235483375
2527,180300091001,180300091001-Fresno Slough,4,0.16666667,239163820.851563,119221.325394647
2528,180400011306,Upper Ruth Lake-Mud Slough,5,0.20833333,158847979.203125,113407.285537951
2529,180400510101,Salt Spring Valley Reservoir,7,0.29166667,82969244.0117188,51225.4398740737
2530,180400110107,South Fork Calaveras River,5,0.20833333,59692431.34375,54006.3578657851
2531,180400130601,Big Indian Creek,6,0.25,94862388.796875,69789.6572878467
2532,180201290402,Bear Creek,6,0.25,101775327.925781,47064.4577027946
2533,180201280502,Canyon Creek,5,0.20833333,67353643.03125,51525.7636431613
2534,180201280207,Pilot Creek,2,0.08333333,129998211.839844,87403.41432359
2535,180201250702,Humbug Creek-South Yuba River,3,0.125,205481037.457031,80462.4615496073
2536,180201280105,North Fork of North Fork American River,2,0.08333333,157418970.597656,77945.9264156921
2537,180201250301,Goodyears Creek-North Yuba River,3,0.125,128839087.046875,64187.845508643
2538,180201250504,Kanaka Creek,3,0.125,78133185.1328125,54009.7362817867
2539,180201250203,Jim Crow Creek-North Yuba River,2,0.08333333,234657572.625,74782.5880156989
2540,180201220103,Lower Red Clover Creek,3,0.125,258181759.703125,96624.7502287055
2541,180800030306,Brockman Flat Lava Beds-Frontal Eagle Lake,3,0.125,118082053.644531,64263.728565739
2542,180800030302,Houseman Camp Reservoir-Frontal Eagle Lake,3,0.125,77131563.8164063,46078.8519280835
2543,180200020303,Stones Canyon,3,0.125,197930044.351563,78738.2312419286
2544,180102040203,Rock Creek,4,0.16666667,106751162.835938,50440.269313683
2545,180102040105,Lower Fletcher Creek,5,0.20833333,285087832.683594,100394.741928734
2546,180600130104,Canada De Santa Anita-Frontal Santa Barbara Channel,7,0.29166667,163952278.308594,84864.5760254817
2547,180600060601,Lopez Canyon,4,0.16666667,124718433.15625,62944.7961638585
2548,180600060603,Tar Spring Creek,4,0.16666667,71205005.96875,46632.8903689755
2549,180600070504,Huasna Creek,1,0.04166667,56680901.2109375,44460.859827041
2550,180600050303,180600050303,2,0.08333333,69482586.015625,54484.8995165216
2551,180600040303,Gillis Canyon-San Juan Creek,2,0.08333333,129331368.296875,65307.509618099
2552,180600050102,Big Spring-Salinas River,2,0.08333333,196073456.355469,75626.9260353669
2553,180600040407,Keyes Canyon-Estrella River,3,0.125,137404849.167969,97523.1252687238
2554,180300120501,Upper Zapato Chino Creek,0,0,71194562.125,41080.8123677905
2555,180300120605,Oil Creek,0,0,161784561.652344,74020.4856484018
2556,180300090602,Lake Los Nietos,1,0.04166667,185841713.21875,69283.9825315697
2557,180300090606,180300090607,3,0.125,154673059.355469,73105.2424880065
2558,180400091205,Hatch Creek-Tuolumne River,6,0.25,163044459.613281,84363.5688433213
2559,180400091102,Sullivan Creek,6,0.25,161907480.285156,98722.2031101105
2560,180400110201,Esperanza Creek,4,0.16666667,70189498.6054688,55950.4441650056
2561,180400100306,Lower North Fork Stanislaus River,4,0.16666667,176900039,82556.3977252319
2562,180400100305,Griswold Creek,4,0.16666667,217254003.992188,84741.9266992727
2563,180400120402,Blue Creek,2,0.08333333,122507811.660156,70159.9700135927
2564,180201290202,Jones Fork Silver Creek,1,0.04166667,130119407.769531,74001.3687864815
2565,180201280101,Wabena Creek-North Fork American River,0,0,233801632.898438,76315.5310370813
2566,180201220102,Upper Red Clover Creek,3,0.125,141417480.027344,55533.6744866107
2567,180201220201,Ferris Creek-Last Chance Creek,2,0.08333333,158166799.523438,69969.8732131
2568,180800030803,Otis Spring-Frontal Honey Lake,3,0.125,106024523.300781,58077.5068701642
2569,180800030604,Hagata Canyon,4,0.16666667,62710869.7773438,49076.8351477073
2570,180800030502,Middle Secret Creek,3,0.125,201313319.945313,76439.5818770908
2571,180200020301,Dry Creek,5,0.20833333,165247584.445313,72089.5993517529
2572,180200020602,Joseph Creek,4,0.16666667,88791449.4101563,50725.6631179649
2573,180200020503,Lower Parker Creek,7,0.29166667,159564334.585938,81823.7707433284
2574,180200010306,Ross Creek-Frontal Goose Lake,8,0.33333333,75444689.078125,54956.3251403666
2575,180200010307,Davis Creek-Frontal Goose Lake,8,0.33333333,284740129.8125,86720.5391572796
2576,180200010304,Willow Creek,9,0.375,173604825.105469,71996.6776210981
2577,180600140102,Santa Rosa Island-Frontal Santa Barbara Channel,0,0,202109827.125,103158.95601365
2578,180600100508,Alisal Creek-Santa Ynez River,5,0.20833333,154510444.386719,94006.1582986527
2579,180600100504,Zanja de Cota Creek,5,0.20833333,68971141.4726563,42286.5333609112
2580,180600100506,Alamo Pintado Creek,4,0.16666667,156331572.402344,85209.1112192657
2581,180300121501,Media Agua Creek,1,0.04166667,156545244.0625,72653.6239150472
2582,180300122302,Arroyo Torcido,2,0.08333333,85160345.375,55907.9036821322
2583,180300122303,180300122303-Frontal Tulare Lake Bed,2,0.08333333,160593761.492188,91464.337942667
2584,180300090506,Fanning Ditch-Fish Slough,4,0.16666667,251777968.765625,132445.4308705
2585,180400011503,Ganns Creek-Mariposa Creek,4,0.16666667,193802650.144531,86288.736016995
2586,180400080603,Solomon Gulch-Merced River,5,0.20833333,179201007.550781,69193.6224209266
2587,180400080601,Sherlock Creek,5,0.20833333,78323829.8867188,44054.4213619008
2588,180400090702,Lower South Fork Tuolumne River,3,0.125,129658284.234375,66522.4286880929
2589,180400091004,Grapevine Creek-Tuolumne River,5,0.20833333,154851736.734375,85961.9513014298
2590,180400090804,Lower Clavey River,5,0.20833333,116276618.148438,60158.7696325107
2591,160501020202,Squaw Creek-Truckee River,8,0.33333333,211094702.820313,92074.596787344
2592,180201230306,Town of Loyalton,1,0.04166667,82066066.7265625,51072.2544664612
2593,180800031301,Rhodes Creek,4,0.16666667,106806485.652344,50158.9948211862
2594,180800031303,Chimney Canyon-Long Valley Creek,4,0.16666667,220096328.421875,88910.9729860287
2595,180800031408,Calneva Lake,3,0.125,163204018.363281,68862.5333108997
2596,160402030905,Middle Smoke Creek,0,0,41897989.9335938,29610.0598036636
2597,180200020101,East Creek,4,0.16666667,211712342.496094,78225.2897728239
2598,180800010303,Bare Creek,0,0,206722632.1875,78672.8651054817
